site_id,well_id,cell_type,dataset,experiment,plate,well,site,well_type,sirna,sirna_id,split1
U2OS-04_1_G09_2,U2OS-04_1_G09,U2OS,test,U2OS-04,1,G09,2,treatment,s39185,169,test
U2OS-04_1_G10_1,U2OS-04_1_G10,U2OS,test,U2OS-04,1,G10,1,treatment,s224928,285,valid
U2OS-04_1_G10_2,U2OS-04_1_G10,U2OS,test,U2OS-04,1,G10,2,treatment,s224928,285,test
U2OS-04_1_G11_1,U2OS-04_1_G11,U2OS,test,U2OS-04,1,G11,1,treatment,s37673,138,valid
U2OS-04_1_G11_2,U2OS-04_1_G11,U2OS,test,U2OS-04,1,G11,2,treatment,s37673,138,test
U2OS-04_1_G12_1,U2OS-04_1_G12,U2OS,test,U2OS-04,1,G12,1,treatment,s39151,479,train
U2OS-04_1_G12_2,U2OS-04_1_G12,U2OS,test,U2OS-04,1,G12,2,treatment,s39151,479,test
U2OS-04_1_G13_1,U2OS-04_1_G13,U2OS,test,U2OS-04,1,G13,1,treatment,s195432,896,valid
U2OS-04_1_G13_2,U2OS-04_1_G13,U2OS,test,U2OS-04,1,G13,2,treatment,s195432,896,test
U2OS-04_1_G14_1,U2OS-04_1_G14,U2OS,test,U2OS-04,1,G14,1,treatment,s39112,1030,valid
U2OS-04_1_G14_2,U2OS-04_1_G14,U2OS,test,U2OS-04,1,G14,2,treatment,s39112,1030,test
U2OS-04_1_G15_1,U2OS-04_1_G15,U2OS,test,U2OS-04,1,G15,1,treatment,s36151,751,test
U2OS-04_1_G15_2,U2OS-04_1_G15,U2OS,test,U2OS-04,1,G15,2,treatment,s36151,751,valid
U2OS-04_1_G16_1,U2OS-04_1_G16,U2OS,test,U2OS-04,1,G16,1,treatment,s36504,315,test
U2OS-04_1_G16_2,U2OS-04_1_G16,U2OS,test,U2OS-04,1,G16,2,treatment,s36504,315,test
U2OS-04_1_G17_1,U2OS-04_1_G17,U2OS,test,U2OS-04,1,G17,1,treatment,s35988,207,test
U2OS-04_1_G17_2,U2OS-04_1_G17,U2OS,test,U2OS-04,1,G17,2,treatment,s35988,207,test
U2OS-04_1_G18_1,U2OS-04_1_G18,U2OS,test,U2OS-04,1,G18,1,treatment,s37489,694,train
U2OS-04_1_G18_2,U2OS-04_1_G18,U2OS,test,U2OS-04,1,G18,2,treatment,s37489,694,test
U2OS-04_1_G19_1,U2OS-04_1_G19,U2OS,test,U2OS-04,1,G19,1,treatment,s39248,682,test
U2OS-04_1_G19_2,U2OS-04_1_G19,U2OS,test,U2OS-04,1,G19,2,treatment,s39248,682,test
U2OS-04_1_G20_1,U2OS-04_1_G20,U2OS,test,U2OS-04,1,G20,1,treatment,s39161,975,test
U2OS-04_1_G20_2,U2OS-04_1_G20,U2OS,test,U2OS-04,1,G20,2,treatment,s39161,975,test
U2OS-04_1_G21_1,U2OS-04_1_G21,U2OS,test,U2OS-04,1,G21,1,treatment,s38601,87,test
U2OS-04_1_G21_2,U2OS-04_1_G21,U2OS,test,U2OS-04,1,G21,2,treatment,s38601,87,test
U2OS-04_1_G22_1,U2OS-04_1_G22,U2OS,test,U2OS-04,1,G22,1,treatment,s37376,334,train
U2OS-04_1_G22_2,U2OS-04_1_G22,U2OS,test,U2OS-04,1,G22,2,treatment,s37376,334,test
U2OS-04_1_G23_1,U2OS-04_1_G23,U2OS,test,U2OS-04,1,G23,1,treatment,s224944,536,test
U2OS-04_1_G23_2,U2OS-04_1_G23,U2OS,test,U2OS-04,1,G23,2,treatment,s224944,536,train
U2OS-04_1_H02_1,U2OS-04_1_H02,U2OS,test,U2OS-04,1,H02,1,treatment,s39216,701,test
U2OS-04_1_H02_2,U2OS-04_1_H02,U2OS,test,U2OS-04,1,H02,2,treatment,s39216,701,valid
U2OS-04_1_H03_1,U2OS-04_1_H03,U2OS,test,U2OS-04,1,H03,1,positive_control,s12279,1110,test
U2OS-04_1_H03_2,U2OS-04_1_H03,U2OS,test,U2OS-04,1,H03,2,positive_control,s12279,1110,test
U2OS-04_1_H04_1,U2OS-04_1_H04,U2OS,test,U2OS-04,1,H04,1,treatment,s37451,597,test
U2OS-04_1_H04_2,U2OS-04_1_H04,U2OS,test,U2OS-04,1,H04,2,treatment,s37451,597,test
U2OS-04_1_H05_1,U2OS-04_1_H05,U2OS,test,U2OS-04,1,H05,1,treatment,s36208,909,test
U2OS-04_1_H05_2,U2OS-04_1_H05,U2OS,test,U2OS-04,1,H05,2,treatment,s36208,909,test
U2OS-04_1_H06_1,U2OS-04_1_H06,U2OS,test,U2OS-04,1,H06,1,treatment,s195482,1063,test
U2OS-04_1_H06_2,U2OS-04_1_H06,U2OS,test,U2OS-04,1,H06,2,treatment,s195482,1063,test
U2OS-04_1_H07_1,U2OS-04_1_H07,U2OS,test,U2OS-04,1,H07,1,positive_control,s3887,1122,test
U2OS-04_1_H07_2,U2OS-04_1_H07,U2OS,test,U2OS-04,1,H07,2,positive_control,s3887,1122,test
U2OS-04_1_H08_1,U2OS-04_1_H08,U2OS,test,U2OS-04,1,H08,1,treatment,s224941,787,test
U2OS-04_1_H08_2,U2OS-04_1_H08,U2OS,test,U2OS-04,1,H08,2,treatment,s224941,787,test
U2OS-04_1_H09_1,U2OS-04_1_H09,U2OS,test,U2OS-04,1,H09,1,treatment,s38230,384,test
U2OS-04_1_H09_2,U2OS-04_1_H09,U2OS,test,U2OS-04,1,H09,2,treatment,s38230,384,test
U2OS-04_1_H10_1,U2OS-04_1_H10,U2OS,test,U2OS-04,1,H10,1,treatment,s38193,404,valid
U2OS-04_1_H10_2,U2OS-04_1_H10,U2OS,test,U2OS-04,1,H10,2,treatment,s38193,404,valid
U2OS-04_1_H11_1,U2OS-04_1_H11,U2OS,test,U2OS-04,1,H11,1,positive_control,s501307,1125,test
U2OS-04_1_H11_2,U2OS-04_1_H11,U2OS,test,U2OS-04,1,H11,2,positive_control,s501307,1125,test
U2OS-04_1_H12_1,U2OS-04_1_H12,U2OS,test,U2OS-04,1,H12,1,treatment,s36560,100,valid
U2OS-04_1_H12_2,U2OS-04_1_H12,U2OS,test,U2OS-04,1,H12,2,treatment,s36560,100,test
U2OS-04_1_H13_1,U2OS-04_1_H13,U2OS,test,U2OS-04,1,H13,1,treatment,s224921,2,valid
U2OS-04_1_H13_2,U2OS-04_1_H13,U2OS,test,U2OS-04,1,H13,2,treatment,s224921,2,test
U2OS-04_1_H14_1,U2OS-04_1_H14,U2OS,test,U2OS-04,1,H14,1,treatment,s195386,550,test
U2OS-04_1_H14_2,U2OS-04_1_H14,U2OS,test,U2OS-04,1,H14,2,treatment,s195386,550,test
U2OS-04_1_H15_1,U2OS-04_1_H15,U2OS,test,U2OS-04,1,H15,1,positive_control,s501309,1126,test
U2OS-04_1_H15_2,U2OS-04_1_H15,U2OS,test,U2OS-04,1,H15,2,positive_control,s501309,1126,test
U2OS-04_1_H16_1,U2OS-04_1_H16,U2OS,test,U2OS-04,1,H16,1,treatment,s37827,414,test
U2OS-04_1_H16_2,U2OS-04_1_H16,U2OS,test,U2OS-04,1,H16,2,treatment,s37827,414,valid
U2OS-04_1_H17_1,U2OS-04_1_H17,U2OS,test,U2OS-04,1,H17,1,treatment,s37564,447,test
U2OS-04_1_H17_2,U2OS-04_1_H17,U2OS,test,U2OS-04,1,H17,2,treatment,s37564,447,test
U2OS-04_1_H18_1,U2OS-04_1_H18,U2OS,test,U2OS-04,1,H18,1,treatment,s36916,81,test
U2OS-04_1_H18_2,U2OS-04_1_H18,U2OS,test,U2OS-04,1,H18,2,treatment,s36916,81,test
U2OS-04_1_H19_1,U2OS-04_1_H19,U2OS,test,U2OS-04,1,H19,1,positive_control,s501323,1127,test
U2OS-04_1_H19_2,U2OS-04_1_H19,U2OS,test,U2OS-04,1,H19,2,positive_control,s501323,1127,test
U2OS-04_1_H20_1,U2OS-04_1_H20,U2OS,test,U2OS-04,1,H20,1,treatment,s39244,101,test
U2OS-04_1_H20_2,U2OS-04_1_H20,U2OS,test,U2OS-04,1,H20,2,treatment,s39244,101,test
U2OS-04_1_H21_1,U2OS-04_1_H21,U2OS,test,U2OS-04,1,H21,1,treatment,s37855,78,valid
U2OS-04_1_H21_2,U2OS-04_1_H21,U2OS,test,U2OS-04,1,H21,2,treatment,s37855,78,test
U2OS-04_1_H22_1,U2OS-04_1_H22,U2OS,test,U2OS-04,1,H22,1,positive_control,s13580,1111,test
U2OS-04_1_H22_2,U2OS-04_1_H22,U2OS,test,U2OS-04,1,H22,2,positive_control,s13580,1111,train
U2OS-04_1_H23_1,U2OS-04_1_H23,U2OS,test,U2OS-04,1,H23,1,treatment,s37471,357,train
U2OS-04_1_H23_2,U2OS-04_1_H23,U2OS,test,U2OS-04,1,H23,2,treatment,s37471,357,test
U2OS-04_1_I02_1,U2OS-04_1_I02,U2OS,test,U2OS-04,1,I02,1,treatment,s224912,64,test
U2OS-04_1_I02_2,U2OS-04_1_I02,U2OS,test,U2OS-04,1,I02,2,treatment,s224912,64,valid
U2OS-04_1_I03_1,U2OS-04_1_I03,U2OS,test,U2OS-04,1,I03,1,treatment,s37964,776,test
U2OS-04_1_I03_2,U2OS-04_1_I03,U2OS,test,U2OS-04,1,I03,2,treatment,s37964,776,train
U2OS-04_1_I04_1,U2OS-04_1_I04,U2OS,test,U2OS-04,1,I04,1,treatment,s36921,915,test
U2OS-04_1_I04_2,U2OS-04_1_I04,U2OS,test,U2OS-04,1,I04,2,treatment,s36921,915,valid
U2OS-04_1_I05_1,U2OS-04_1_I05,U2OS,test,U2OS-04,1,I05,1,treatment,s39458,562,test
U2OS-04_1_I05_2,U2OS-04_1_I05,U2OS,test,U2OS-04,1,I05,2,treatment,s39458,562,valid
U2OS-04_1_I06_1,U2OS-04_1_I06,U2OS,test,U2OS-04,1,I06,1,treatment,s224963,22,train
U2OS-04_1_I06_2,U2OS-04_1_I06,U2OS,test,U2OS-04,1,I06,2,treatment,s224963,22,test
U2OS-04_1_I07_1,U2OS-04_1_I07,U2OS,test,U2OS-04,1,I07,1,treatment,s37498,521,test
U2OS-04_1_I07_2,U2OS-04_1_I07,U2OS,test,U2OS-04,1,I07,2,treatment,s37498,521,test
U2OS-04_1_I08_1,U2OS-04_1_I08,U2OS,test,U2OS-04,1,I08,1,treatment,s36227,175,test
U2OS-04_1_I08_2,U2OS-04_1_I08,U2OS,test,U2OS-04,1,I08,2,treatment,s36227,175,test
U2OS-04_1_I09_1,U2OS-04_1_I09,U2OS,test,U2OS-04,1,I09,1,treatment,s38384,580,test
U2OS-04_1_I09_2,U2OS-04_1_I09,U2OS,test,U2OS-04,1,I09,2,treatment,s38384,580,test
U2OS-04_1_I10_1,U2OS-04_1_I10,U2OS,test,U2OS-04,1,I10,1,treatment,s37581,502,test
U2OS-04_1_I10_2,U2OS-04_1_I10,U2OS,test,U2OS-04,1,I10,2,treatment,s37581,502,test
U2OS-04_1_I11_1,U2OS-04_1_I11,U2OS,test,U2OS-04,1,I11,1,treatment,s39312,284,test
U2OS-04_1_I11_2,U2OS-04_1_I11,U2OS,test,U2OS-04,1,I11,2,treatment,s39312,284,train
U2OS-04_1_I12_1,U2OS-04_1_I12,U2OS,test,U2OS-04,1,I12,1,treatment,s37586,28,test
U2OS-04_1_I12_2,U2OS-04_1_I12,U2OS,test,U2OS-04,1,I12,2,treatment,s37586,28,test
U2OS-04_1_I13_1,U2OS-04_1_I13,U2OS,test,U2OS-04,1,I13,1,treatment,s36717,801,test
U2OS-04_1_I13_2,U2OS-04_1_I13,U2OS,test,U2OS-04,1,I13,2,treatment,s36717,801,valid
U2OS-04_1_I14_1,U2OS-04_1_I14,U2OS,test,U2OS-04,1,I14,1,treatment,s37149,747,test
U2OS-04_1_I14_2,U2OS-04_1_I14,U2OS,test,U2OS-04,1,I14,2,treatment,s37149,747,test
U2OS-04_1_I15_1,U2OS-04_1_I15,U2OS,test,U2OS-04,1,I15,1,treatment,s38964,932,test
U2OS-04_1_I15_2,U2OS-04_1_I15,U2OS,test,U2OS-04,1,I15,2,treatment,s38964,932,test
U2OS-04_1_I16_1,U2OS-04_1_I16,U2OS,test,U2OS-04,1,I16,1,treatment,s37691,327,test
U2OS-04_1_I16_2,U2OS-04_1_I16,U2OS,test,U2OS-04,1,I16,2,treatment,s37691,327,test
U2OS-04_1_I17_1,U2OS-04_1_I17,U2OS,test,U2OS-04,1,I17,1,treatment,s39512,640,valid
U2OS-04_1_I17_2,U2OS-04_1_I17,U2OS,test,U2OS-04,1,I17,2,treatment,s39512,640,test
U2OS-04_1_I18_1,U2OS-04_1_I18,U2OS,test,U2OS-04,1,I18,1,treatment,s37207,766,test
U2OS-04_1_I18_2,U2OS-04_1_I18,U2OS,test,U2OS-04,1,I18,2,treatment,s37207,766,valid
U2OS-04_1_I19_1,U2OS-04_1_I19,U2OS,test,U2OS-04,1,I19,1,treatment,s224958,709,test
U2OS-04_1_I19_2,U2OS-04_1_I19,U2OS,test,U2OS-04,1,I19,2,treatment,s224958,709,test
U2OS-04_1_I20_1,U2OS-04_1_I20,U2OS,test,U2OS-04,1,I20,1,treatment,s37597,941,test
U2OS-04_1_I20_2,U2OS-04_1_I20,U2OS,test,U2OS-04,1,I20,2,treatment,s37597,941,train
U2OS-04_1_I21_1,U2OS-04_1_I21,U2OS,test,U2OS-04,1,I21,1,treatment,s37765,1070,test
U2OS-04_1_I21_2,U2OS-04_1_I21,U2OS,test,U2OS-04,1,I21,2,treatment,s37765,1070,test
U2OS-04_1_I22_1,U2OS-04_1_I22,U2OS,test,U2OS-04,1,I22,1,treatment,s37050,726,train
U2OS-04_1_I22_2,U2OS-04_1_I22,U2OS,test,U2OS-04,1,I22,2,treatment,s37050,726,valid
U2OS-04_1_I23_1,U2OS-04_1_I23,U2OS,test,U2OS-04,1,I23,1,treatment,s36489,662,test
U2OS-04_1_I23_2,U2OS-04_1_I23,U2OS,test,U2OS-04,1,I23,2,treatment,s36489,662,test
U2OS-04_1_J02_1,U2OS-04_1_J02,U2OS,test,U2OS-04,1,J02,1,treatment,s37424,1080,valid
U2OS-04_1_J02_2,U2OS-04_1_J02,U2OS,test,U2OS-04,1,J02,2,treatment,s37424,1080,test
U2OS-04_1_J03_1,U2OS-04_1_J03,U2OS,test,U2OS-04,1,J03,1,positive_control,s501295,1124,test
U2OS-04_1_J03_2,U2OS-04_1_J03,U2OS,test,U2OS-04,1,J03,2,positive_control,s501295,1124,valid
U2OS-04_1_J04_1,U2OS-04_1_J04,U2OS,test,U2OS-04,1,J04,1,treatment,s37712,330,test
U2OS-04_1_J04_2,U2OS-04_1_J04,U2OS,test,U2OS-04,1,J04,2,treatment,s37712,330,test
U2OS-04_1_J05_1,U2OS-04_1_J05,U2OS,test,U2OS-04,1,J05,1,treatment,s39238,1092,test
U2OS-04_1_J05_2,U2OS-04_1_J05,U2OS,test,U2OS-04,1,J05,2,treatment,s39238,1092,test
U2OS-04_1_J06_1,U2OS-04_1_J06,U2OS,test,U2OS-04,1,J06,1,treatment,s36243,571,test
U2OS-04_1_J06_2,U2OS-04_1_J06,U2OS,test,U2OS-04,1,J06,2,treatment,s36243,571,train
U2OS-04_1_J07_1,U2OS-04_1_J07,U2OS,test,U2OS-04,1,J07,1,positive_control,s18582,1116,valid
U2OS-04_1_J07_2,U2OS-04_1_J07,U2OS,test,U2OS-04,1,J07,2,positive_control,s18582,1116,test
U2OS-04_1_J08_1,U2OS-04_1_J08,U2OS,test,U2OS-04,1,J08,1,treatment,s37295,236,test
U2OS-04_1_J08_2,U2OS-04_1_J08,U2OS,test,U2OS-04,1,J08,2,treatment,s37295,236,test
U2OS-04_1_J09_1,U2OS-04_1_J09,U2OS,test,U2OS-04,1,J09,1,treatment,s39083,790,test
U2OS-04_1_J09_2,U2OS-04_1_J09,U2OS,test,U2OS-04,1,J09,2,treatment,s39083,790,test
U2OS-04_1_J10_1,U2OS-04_1_J10,U2OS,test,U2OS-04,1,J10,1,treatment,s36046,492,test
U2OS-04_1_J10_2,U2OS-04_1_J10,U2OS,test,U2OS-04,1,J10,2,treatment,s36046,492,test
U2OS-04_1_J11_1,U2OS-04_1_J11,U2OS,test,U2OS-04,1,J11,1,positive_control,s5459,1135,train
U2OS-04_1_J11_2,U2OS-04_1_J11,U2OS,test,U2OS-04,1,J11,2,positive_control,s5459,1135,test
U2OS-04_1_J12_1,U2OS-04_1_J12,U2OS,test,U2OS-04,1,J12,1,treatment,s39299,1035,test
U2OS-04_1_J12_2,U2OS-04_1_J12,U2OS,test,U2OS-04,1,J12,2,treatment,s39299,1035,test
U2OS-04_1_J13_1,U2OS-04_1_J13,U2OS,test,U2OS-04,1,J13,1,treatment,s39156,166,test
U2OS-04_1_J13_2,U2OS-04_1_J13,U2OS,test,U2OS-04,1,J13,2,treatment,s39156,166,test
U2OS-04_1_J14_1,U2OS-04_1_J14,U2OS,test,U2OS-04,1,J14,1,treatment,s39347,804,test
U2OS-04_1_J14_2,U2OS-04_1_J14,U2OS,test,U2OS-04,1,J14,2,treatment,s39347,804,valid
U2OS-04_1_J15_1,U2OS-04_1_J15,U2OS,test,U2OS-04,1,J15,1,positive_control,s4165,1123,test
U2OS-04_1_J15_2,U2OS-04_1_J15,U2OS,test,U2OS-04,1,J15,2,positive_control,s4165,1123,test
U2OS-04_1_J16_1,U2OS-04_1_J16,U2OS,test,U2OS-04,1,J16,1,treatment,s37036,63,test
U2OS-04_1_J16_2,U2OS-04_1_J16,U2OS,test,U2OS-04,1,J16,2,treatment,s37036,63,test
U2OS-04_1_J17_1,U2OS-04_1_J17,U2OS,test,U2OS-04,1,J17,1,treatment,s224960,47,train
U2OS-04_1_J17_2,U2OS-04_1_J17,U2OS,test,U2OS-04,1,J17,2,treatment,s224960,47,test
U2OS-04_1_J18_1,U2OS-04_1_J18,U2OS,test,U2OS-04,1,J18,1,treatment,s37122,434,test
U2OS-04_1_J18_2,U2OS-04_1_J18,U2OS,test,U2OS-04,1,J18,2,treatment,s37122,434,test
U2OS-04_1_J19_1,U2OS-04_1_J19,U2OS,test,U2OS-04,1,J19,1,positive_control,s501339,1128,test
U2OS-04_1_J19_2,U2OS-04_1_J19,U2OS,test,U2OS-04,1,J19,2,positive_control,s501339,1128,test
U2OS-04_1_J20_1,U2OS-04_1_J20,U2OS,test,U2OS-04,1,J20,1,treatment,s37188,669,test
U2OS-04_1_J20_2,U2OS-04_1_J20,U2OS,test,U2OS-04,1,J20,2,treatment,s37188,669,valid
U2OS-04_1_J21_1,U2OS-04_1_J21,U2OS,test,U2OS-04,1,J21,1,treatment,s35991,1040,test
U2OS-04_1_J21_2,U2OS-04_1_J21,U2OS,test,U2OS-04,1,J21,2,treatment,s35991,1040,test
U2OS-04_1_J22_1,U2OS-04_1_J22,U2OS,test,U2OS-04,1,J22,1,positive_control,s15788,1115,test
U2OS-04_1_J22_2,U2OS-04_1_J22,U2OS,test,U2OS-04,1,J22,2,positive_control,s15788,1115,test
U2OS-04_1_J23_1,U2OS-04_1_J23,U2OS,test,U2OS-04,1,J23,1,treatment,s38627,956,test
U2OS-04_1_J23_2,U2OS-04_1_J23,U2OS,test,U2OS-04,1,J23,2,treatment,s38627,956,test
U2OS-04_1_K02_1,U2OS-04_1_K02,U2OS,test,U2OS-04,1,K02,1,treatment,s39366,600,valid
U2OS-04_1_K02_2,U2OS-04_1_K02,U2OS,test,U2OS-04,1,K02,2,treatment,s39366,600,test
U2OS-04_1_K03_1,U2OS-04_1_K03,U2OS,test,U2OS-04,1,K03,1,treatment,s37382,263,valid
U2OS-04_1_K03_2,U2OS-04_1_K03,U2OS,test,U2OS-04,1,K03,2,treatment,s37382,263,test
U2OS-04_1_K04_1,U2OS-04_1_K04,U2OS,test,U2OS-04,1,K04,1,treatment,s37904,118,valid
U2OS-04_1_K04_2,U2OS-04_1_K04,U2OS,test,U2OS-04,1,K04,2,treatment,s37904,118,test
U2OS-04_1_K05_1,U2OS-04_1_K05,U2OS,test,U2OS-04,1,K05,1,treatment,s39020,349,test
U2OS-04_1_K05_2,U2OS-04_1_K05,U2OS,test,U2OS-04,1,K05,2,treatment,s39020,349,train
U2OS-04_1_K06_1,U2OS-04_1_K06,U2OS,test,U2OS-04,1,K06,1,treatment,s39253,1017,test
U2OS-04_1_K06_2,U2OS-04_1_K06,U2OS,test,U2OS-04,1,K06,2,treatment,s39253,1017,test
U2OS-04_1_K07_1,U2OS-04_1_K07,U2OS,test,U2OS-04,1,K07,1,treatment,s36260,457,train
U2OS-04_1_K07_2,U2OS-04_1_K07,U2OS,test,U2OS-04,1,K07,2,treatment,s36260,457,test
U2OS-04_1_K08_1,U2OS-04_1_K08,U2OS,test,U2OS-04,1,K08,1,treatment,s38258,131,test
U2OS-04_1_K08_2,U2OS-04_1_K08,U2OS,test,U2OS-04,1,K08,2,treatment,s38258,131,test
U2OS-04_1_K09_1,U2OS-04_1_K09,U2OS,test,U2OS-04,1,K09,1,treatment,s35966,511,valid
U2OS-04_1_K09_2,U2OS-04_1_K09,U2OS,test,U2OS-04,1,K09,2,treatment,s35966,511,test
U2OS-04_1_K10_1,U2OS-04_1_K10,U2OS,test,U2OS-04,1,K10,1,treatment,s36386,724,valid
U2OS-04_1_K10_2,U2OS-04_1_K10,U2OS,test,U2OS-04,1,K10,2,treatment,s36386,724,test
U2OS-04_1_K11_1,U2OS-04_1_K11,U2OS,test,U2OS-04,1,K11,1,treatment,s37096,902,test
U2OS-04_1_K11_2,U2OS-04_1_K11,U2OS,test,U2OS-04,1,K11,2,treatment,s37096,902,test
U2OS-04_1_K12_1,U2OS-04_1_K12,U2OS,test,U2OS-04,1,K12,1,treatment,s38808,789,test
U2OS-04_1_K12_2,U2OS-04_1_K12,U2OS,test,U2OS-04,1,K12,2,treatment,s38808,789,test
U2OS-04_1_K13_1,U2OS-04_1_K13,U2OS,test,U2OS-04,1,K13,1,treatment,s36107,178,test
U2OS-04_1_K13_2,U2OS-04_1_K13,U2OS,test,U2OS-04,1,K13,2,treatment,s36107,178,valid
U2OS-04_1_K14_1,U2OS-04_1_K14,U2OS,test,U2OS-04,1,K14,1,treatment,s38988,717,valid
U2OS-04_1_K14_2,U2OS-04_1_K14,U2OS,test,U2OS-04,1,K14,2,treatment,s38988,717,test
U2OS-04_1_K15_1,U2OS-04_1_K15,U2OS,test,U2OS-04,1,K15,1,treatment,s38334,966,test
U2OS-04_1_K15_2,U2OS-04_1_K15,U2OS,test,U2OS-04,1,K15,2,treatment,s38334,966,test
U2OS-04_1_K16_1,U2OS-04_1_K16,U2OS,test,U2OS-04,1,K16,1,treatment,s37896,60,valid
U2OS-04_1_K16_2,U2OS-04_1_K16,U2OS,test,U2OS-04,1,K16,2,treatment,s37896,60,test
U2OS-04_1_K17_1,U2OS-04_1_K17,U2OS,test,U2OS-04,1,K17,1,treatment,s37951,93,test
U2OS-04_1_K17_2,U2OS-04_1_K17,U2OS,test,U2OS-04,1,K17,2,treatment,s37951,93,valid
U2OS-04_1_K18_1,U2OS-04_1_K18,U2OS,test,U2OS-04,1,K18,1,treatment,s38395,407,test
U2OS-04_1_K18_2,U2OS-04_1_K18,U2OS,test,U2OS-04,1,K18,2,treatment,s38395,407,test
U2OS-04_1_K19_1,U2OS-04_1_K19,U2OS,test,U2OS-04,1,K19,1,treatment,s38152,329,test
U2OS-04_1_K19_2,U2OS-04_1_K19,U2OS,test,U2OS-04,1,K19,2,treatment,s38152,329,valid
U2OS-04_1_K20_1,U2OS-04_1_K20,U2OS,test,U2OS-04,1,K20,1,treatment,s195435,683,test
U2OS-04_1_K20_2,U2OS-04_1_K20,U2OS,test,U2OS-04,1,K20,2,treatment,s195435,683,test
U2OS-04_1_K21_1,U2OS-04_1_K21,U2OS,test,U2OS-04,1,K21,1,treatment,s39356,1078,valid
U2OS-04_1_K21_2,U2OS-04_1_K21,U2OS,test,U2OS-04,1,K21,2,treatment,s39356,1078,test
U2OS-04_1_K22_1,U2OS-04_1_K22,U2OS,test,U2OS-04,1,K22,1,treatment,s37140,879,test
U2OS-04_1_K22_2,U2OS-04_1_K22,U2OS,test,U2OS-04,1,K22,2,treatment,s37140,879,test
U2OS-04_1_K23_1,U2OS-04_1_K23,U2OS,test,U2OS-04,1,K23,1,treatment,s36252,269,valid
U2OS-04_1_K23_2,U2OS-04_1_K23,U2OS,test,U2OS-04,1,K23,2,treatment,s36252,269,test
U2OS-04_1_L02_1,U2OS-04_1_L02,U2OS,test,U2OS-04,1,L02,1,treatment,s36468,856,test
U2OS-04_1_L02_2,U2OS-04_1_L02,U2OS,test,U2OS-04,1,L02,2,treatment,s36468,856,valid
U2OS-04_1_L03_1,U2OS-04_1_L03,U2OS,test,U2OS-04,1,L03,1,treatment,s37144,615,test
U2OS-04_1_L03_2,U2OS-04_1_L03,U2OS,test,U2OS-04,1,L03,2,treatment,s37144,615,valid
U2OS-04_1_L04_1,U2OS-04_1_L04,U2OS,test,U2OS-04,1,L04,1,treatment,s39194,245,test
U2OS-04_1_L04_2,U2OS-04_1_L04,U2OS,test,U2OS-04,1,L04,2,treatment,s39194,245,test
U2OS-04_1_L05_1,U2OS-04_1_L05,U2OS,test,U2OS-04,1,L05,1,treatment,s37961,1052,test
U2OS-04_1_L05_2,U2OS-04_1_L05,U2OS,test,U2OS-04,1,L05,2,treatment,s37961,1052,valid
U2OS-04_1_L06_1,U2OS-04_1_L06,U2OS,test,U2OS-04,1,L06,1,treatment,s39233,650,valid
U2OS-04_1_L06_2,U2OS-04_1_L06,U2OS,test,U2OS-04,1,L06,2,treatment,s39233,650,test
U2OS-04_1_L07_1,U2OS-04_1_L07,U2OS,test,U2OS-04,1,L07,1,treatment,s38011,827,test
U2OS-04_1_L07_2,U2OS-04_1_L07,U2OS,test,U2OS-04,1,L07,2,treatment,s38011,827,test
U2OS-04_1_L08_1,U2OS-04_1_L08,U2OS,test,U2OS-04,1,L08,1,treatment,s36153,837,valid
U2OS-04_1_L08_2,U2OS-04_1_L08,U2OS,test,U2OS-04,1,L08,2,treatment,s36153,837,train
U2OS-04_1_L09_1,U2OS-04_1_L09,U2OS,test,U2OS-04,1,L09,1,treatment,s39491,27,valid
U2OS-04_1_L09_2,U2OS-04_1_L09,U2OS,test,U2OS-04,1,L09,2,treatment,s39491,27,test
U2OS-04_1_L10_1,U2OS-04_1_L10,U2OS,test,U2OS-04,1,L10,1,treatment,s39061,1098,valid
U2OS-04_1_L10_2,U2OS-04_1_L10,U2OS,test,U2OS-04,1,L10,2,treatment,s39061,1098,valid
U2OS-04_1_L11_1,U2OS-04_1_L11,U2OS,test,U2OS-04,1,L11,1,treatment,s37078,542,test
U2OS-04_1_L11_2,U2OS-04_1_L11,U2OS,test,U2OS-04,1,L11,2,treatment,s37078,542,test
U2OS-04_1_L12_1,U2OS-04_1_L12,U2OS,test,U2OS-04,1,L12,1,treatment,s38494,927,test
U2OS-04_1_L12_2,U2OS-04_1_L12,U2OS,test,U2OS-04,1,L12,2,treatment,s38494,927,test
U2OS-04_1_L13_1,U2OS-04_1_L13,U2OS,test,U2OS-04,1,L13,1,treatment,s38649,859,test
U2OS-04_1_L13_2,U2OS-04_1_L13,U2OS,test,U2OS-04,1,L13,2,treatment,s38649,859,test
U2OS-04_1_L14_1,U2OS-04_1_L14,U2OS,test,U2OS-04,1,L14,1,treatment,s39469,19,test
U2OS-04_1_L14_2,U2OS-04_1_L14,U2OS,test,U2OS-04,1,L14,2,treatment,s39469,19,test
U2OS-04_1_L15_1,U2OS-04_1_L15,U2OS,test,U2OS-04,1,L15,1,treatment,s224933,752,valid
U2OS-04_1_L15_2,U2OS-04_1_L15,U2OS,test,U2OS-04,1,L15,2,treatment,s224933,752,test
U2OS-04_1_L16_1,U2OS-04_1_L16,U2OS,test,U2OS-04,1,L16,1,treatment,s38404,473,test
